体外诊断试剂代码,一级分类（方法学、专业）,二级分类（原理、路径）,三级分类（用途、品种）,检测类别,检测指标,应用方式,检测类型,企业名称
CJ10101000001102795,免疫法,化学发光,直接化学发光免疫分析法试剂,通用,通用,专用型,单检,杭州西弗莱生物技术有限公司,,,
CJ10202232630101194,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,合肥同勉生物科技有限公司,,,
CJ10202232630101413,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,四川芯川生物科技有限公司,,,
CJ10202232630101554,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,泛肽生物科技（浙江）有限公司,,,
CJ10202232630101715,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,浙江正熙生物技术有限公司,,,
CJ10202232630101728,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,巴德生物科技有限公司,,,
CJ10202232630101879,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,康帕思（重庆）生物技术有限公司,,,
CJ10202232630101987,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,北京立方基业科技有限责任公司,,,
CJ10202232630102062,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,广东泰恩康生物科技有限公司,,,
CJ10202232630102248,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,崇漉高科（江苏）有限公司,,,
CJ10202232630102294,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,苏州智研医康医疗科技有限公司,,,
CJ10202232630102465,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,天津斯德谱医疗科技有限公司,,,
CJ10202232630102547,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,潍坊向甲医疗科技有限公司,,,
CJ10202232630102635,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,北京层浪生物科技有限公司,,,
CJ10202232630102796,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,郑州唯优生物医疗科技有限公司,,,
CJ10202232630102920,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,宁波市臻上科技有限公司,,,
CJ10202232630160078,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,通用型,单检,贝克曼库尔特国际贸易（上海）有限公司,,,
CJ10202232631100157,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,专用型,单检,苏州新波生物技术有限公司,,,
CJ10202232631100542,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,专用型,单检,桂林优利特医疗电子有限公司,,,
CJ10202232631101984,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,专用型,单检,泰州宸安生物科技有限公司,,,
CJ10202232631161269,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原27,专用型,单检,百进（深圳）生物科技有限公司,,,
CJ10202232650100106,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,广州市微米生物科技有限公司,,,
CJ10202232650100133,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,贝克曼库尔特生物科技（苏州）有限公司,,,
CJ10202232650100223,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,河南凯普瑞生物技术有限公司,,,
CJ10202232650100315,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,深圳唯公生物科技有限公司,,,
CJ10202232650100450,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,天津旷博同生生物技术有限公司,,,
CJ10202232650100538,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,北京指真生物科技有限公司,,,
CJ10202232650100542,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,桂林优利特医疗电子有限公司,,,
CJ10202232650100620,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,江苏鹿氏生物科技有限公司,,,
CJ10202232650100689,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,深圳市达科为生物工程有限公司,,,
CJ10202232650100764,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,江苏沃兴生物科技有限公司,,,
CJ10202232650100767,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,安捷伦生物（杭州）有限公司,,,
CJ10202232650100805,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,成都棱镜泰克生物科技有限公司,,,
CJ10202232650100898,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,苏州四正柏生物科技有限公司,,,
CJ10202232650100958,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,江西中吉生物技术有限公司,,,
CJ10202232650101043,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,盈美思（深圳）医疗科技有限公司,,,
CJ10202232650101062,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,珠海高瑞特医疗科技有限公司,,,
CJ10202232650101167,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,天津美瑞特医疗科技有限公司,,,
CJ10202232650101194,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,合肥同勉生物科技有限公司,,,
CJ10202232650101413,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,四川芯川生物科技有限公司,,,
CJ10202232650101531,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,湖南湘奕生物科技有限公司,,,
CJ10202232650101554,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,泛肽生物科技（浙江）有限公司,,,
CJ10202232650101715,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,浙江正熙生物技术有限公司,,,
CJ10202232650101728,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,巴德生物科技有限公司,,,
CJ10202232650101814,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,山东源科生物科技股份有限公司,,,
CJ10202232650101854,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,北京亿美诺生物科技股份有限公司,,,
CJ10202232650101879,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,康帕思（重庆）生物技术有限公司,,,
CJ10202232650102088,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,正熙医疗器械（杭州）有限公司,,,
CJ10202232650102101,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,江苏奥的特生物技术有限公司,,,
CJ10202232650102131,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,安源医药科技（上海）有限公司,,,
CJ10202232650102152,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,浙江拜伊格生物科技有限公司,,,
CJ10202232650102248,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,崇漉高科（江苏）有限公司,,,
CJ10202232650102294,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,苏州智研医康医疗科技有限公司,,,
CJ10202232650102300,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,江苏阿塔斯生物科技有限公司,,,
CJ10202232650102369,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,杭州易斯普医学科技有限公司,,,
CJ10202232650102389,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,贵州中元生物技术有限公司,,,
CJ10202232650102441,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,孚流赛司生物科技（上海）有限公司,,,
CJ10202232650102465,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,天津斯德谱医疗科技有限公司,,,
CJ10202232650102547,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,潍坊向甲医疗科技有限公司,,,
CJ10202232650102635,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,北京层浪生物科技有限公司,,,
CJ10202232650102811,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,通用型,单检,江苏乾景医学科技有限公司,,,
CJ10202232651100157,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,专用型,单检,苏州新波生物技术有限公司,,,
CJ10202232651101984,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,专用型,单检,泰州宸安生物科技有限公司,,,
CJ10202232651161269,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原279,专用型,单检,百进（深圳）生物科技有限公司,,,
CJ10202232660100106,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,广州市微米生物科技有限公司,,,
CJ10202232660100133,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,贝克曼库尔特生物科技（苏州）有限公司,,,
CJ10202232660100223,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,河南凯普瑞生物技术有限公司,,,
CJ10202232660100247,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,中生医疗科技（合肥）有限公司,,,
CJ10202232660100261,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,碧迪快速诊断产品（苏州）有限公司,,,
CJ10202232660100315,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,深圳唯公生物科技有限公司,,,
CJ10202232660100416,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,江西赛基生物技术有限公司,,,
CJ10202232660100450,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,天津旷博同生生物技术有限公司,,,
CJ10202232660100538,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,北京指真生物科技有限公司,,,
CJ10202232660100542,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,桂林优利特医疗电子有限公司,,,
CJ10202232660100620,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,江苏鹿氏生物科技有限公司,,,
CJ10202232660100630,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,北京贝尔生物工程股份有限公司,,,
CJ10202232660100670,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,青岛瑞斯凯尔生物科技股份有限公司,,,
CJ10202232660100689,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,深圳市达科为生物工程有限公司,,,
CJ10202232660100764,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,江苏沃兴生物科技有限公司,,,
CJ10202232660100767,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,安捷伦生物（杭州）有限公司,,,
CJ10202232660100805,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,成都棱镜泰克生物科技有限公司,,,
CJ10202232660100898,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,苏州四正柏生物科技有限公司,,,
CJ10202232660100958,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,江西中吉生物技术有限公司,,,
CJ10202232660101043,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,盈美思（深圳）医疗科技有限公司,,,
CJ10202232660101060,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,成都拜诺介生物科技有限公司,,,
CJ10202232660101062,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,珠海高瑞特医疗科技有限公司,,,
CJ10202232660101167,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,天津美瑞特医疗科技有限公司,,,
CJ10202232660101185,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,苏州元德维康生物医药有限公司,,,
CJ10202232660101194,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,合肥同勉生物科技有限公司,,,
CJ10202232660101412,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,成都诺和生物科技有限公司,,,
CJ10202232660101413,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,四川芯川生物科技有限公司,,,
CJ10202232660101526,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,苏州东之睿生物科技有限公司,,,
CJ10202232660101531,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,湖南湘奕生物科技有限公司,,,
CJ10202232660101554,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,泛肽生物科技（浙江）有限公司,,,
CJ10202232660101710,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,深圳三早生物科技有限公司,,,
CJ10202232660101715,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,浙江正熙生物技术有限公司,,,
CJ10202232660101728,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,巴德生物科技有限公司,,,
CJ10202232660101814,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,山东源科生物科技股份有限公司,,,
CJ10202232660101879,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,康帕思（重庆）生物技术有限公司,,,
CJ10202232660102101,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,江苏奥的特生物技术有限公司,,,
CJ10202232660102152,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,浙江拜伊格生物科技有限公司,,,
CJ10202232660102178,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,重庆问创基因科技有限公司,,,
CJ10202232660102248,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,崇漉高科（江苏）有限公司,,,
CJ10202232660102294,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,苏州智研医康医疗科技有限公司,,,
CJ10202232660102300,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,江苏阿塔斯生物科技有限公司,,,
CJ10202232660102369,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,杭州易斯普医学科技有限公司,,,
CJ10202232660102389,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,贵州中元生物技术有限公司,,,
CJ10202232660102441,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,孚流赛司生物科技（上海）有限公司,,,
CJ10202232660102465,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,天津斯德谱医疗科技有限公司,,,
CJ10202232660102547,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,潍坊向甲医疗科技有限公司,,,
CJ10202232660102597,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,烟台至公生物医药科技有限公司,,,
CJ10202232660102614,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,康立泰生物医药(青岛)有限公司,,,
CJ10202232660102635,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,北京层浪生物科技有限公司,,,
CJ10202232660102796,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,郑州唯优生物医疗科技有限公司,,,
CJ10202232660102811,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,江苏乾景医学科技有限公司,,,
CJ10202232660102920,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,通用型,单检,宁波市臻上科技有限公司,,,
CJ10202232661100157,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,专用型,单检,苏州新波生物技术有限公司,,,
CJ10202232661100542,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,专用型,单检,桂林优利特医疗电子有限公司,,,
CJ10202232661101709,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,专用型,单检,浙江普罗亭健康科技有限公司,,,
CJ10202232661101984,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,专用型,单检,泰州宸安生物科技有限公司,,,
CJ10202232661161269,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原28,专用型,单检,百进（深圳）生物科技有限公司,,,
CJ10202232670100084,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,精匠诊断技术（江苏）有限公司,,,
CJ10202232670100106,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,广州市微米生物科技有限公司,,,
CJ10202232670100133,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,贝克曼库尔特生物科技（苏州）有限公司,,,
CJ10202232670100155,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,上海源奇生物医药科技有限公司,,,
CJ10202232670100223,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,河南凯普瑞生物技术有限公司,,,
CJ10202232670100247,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,中生医疗科技（合肥）有限公司,,,
CJ10202232670100261,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,碧迪快速诊断产品（苏州）有限公司,,,
CJ10202232670100274,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,赛雷纳（中国）医疗科技有限公司,,,
CJ10202232670100315,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,深圳唯公生物科技有限公司,,,
CJ10202232670100318,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,深圳联合医学科技有限公司,,,
CJ10202232670100341,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,湖南唯公生物科技有限公司,,,
CJ10202232670100416,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,江西赛基生物技术有限公司,,,
CJ10202232670100449,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,北京同生时代生物技术有限公司,,,
CJ10202232670100450,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,天津旷博同生生物技术有限公司,,,
CJ10202232670100538,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,北京指真生物科技有限公司,,,
CJ10202232670100542,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,桂林优利特医疗电子有限公司,,,
CJ10202232670100620,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,江苏鹿氏生物科技有限公司,,,
CJ10202232670100630,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,北京贝尔生物工程股份有限公司,,,
CJ10202232670100670,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,青岛瑞斯凯尔生物科技股份有限公司,,,
CJ10202232670100689,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,深圳市达科为生物工程有限公司,,,
CJ10202232670100764,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,江苏沃兴生物科技有限公司,,,
CJ10202232670100767,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,安捷伦生物（杭州）有限公司,,,
CJ10202232670100805,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,成都棱镜泰克生物科技有限公司,,,
CJ10202232670100898,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,苏州四正柏生物科技有限公司,,,
CJ10202232670100926,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,武汉优恩生物科技有限公司,,,
CJ10202232670100958,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,江西中吉生物技术有限公司,,,
CJ10202232670101043,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,盈美思（深圳）医疗科技有限公司,,,
CJ10202232670101060,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,成都拜诺介生物科技有限公司,,,
CJ10202232670101062,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,珠海高瑞特医疗科技有限公司,,,
CJ10202232670101133,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,吉林中科科仪技术有限公司,,,
CJ10202232670101167,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,天津美瑞特医疗科技有限公司,,,
CJ10202232670101185,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,苏州元德维康生物医药有限公司,,,
CJ10202232670101194,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,合肥同勉生物科技有限公司,,,
CJ10202232670101243,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,湖北海卓生物科技有限公司,,,
CJ10202232670101412,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,成都诺和生物科技有限公司,,,
CJ10202232670101413,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,四川芯川生物科技有限公司,,,
CJ10202232670101526,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,苏州东之睿生物科技有限公司,,,
CJ10202232670101531,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,湖南湘奕生物科技有限公司,,,
CJ10202232670101710,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,深圳三早生物科技有限公司,,,
CJ10202232670101715,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,浙江正熙生物技术有限公司,,,
CJ10202232670101728,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,巴德生物科技有限公司,,,
CJ10202232670101814,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,山东源科生物科技股份有限公司,,,
CJ10202232670101831,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,湖州海创生物科技有限公司,,,
CJ10202232670101854,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,北京亿美诺生物科技股份有限公司,,,
CJ10202232670101879,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,康帕思（重庆）生物技术有限公司,,,
CJ10202232670101987,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,北京立方基业科技有限责任公司,,,
CJ10202232670102062,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,广东泰恩康生物科技有限公司,,,
CJ10202232670102073,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,深圳市芯凯瑞生物科技有限公司,,,
CJ10202232670102088,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,正熙医疗器械（杭州）有限公司,,,
CJ10202232670102101,免疫法,荧光素标记,流式免疫荧光法试剂,抗原-蛋白,白细胞分化抗原3,通用型,单检,江苏奥的特生物技术有限公司,,,
